,latitud,longitud,zone,property_type,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_price,property_title
178,-34.6429046,-58.5077343,Liniers,PH,3.0,2.0,60.0,54.0,115000.0,Ph venta
179,-34.6359597,-58.4797267,Floresta,PH,3.0,2.0,88.0,61.0,140000.0,PH - Floresta
180,-34.5781297,-58.4544866,Colegiales,PH,6.0,5.0,240.0,190.0,310000.0,PH - Colegiales
181,-34.6325422,-58.4314531,Parque Chacabuco,PH,4.0,3.0,155.0,110.0,245000.0,PH - Parque Chacabuco
182,-34.634298,-58.3962338,Parque Patricios,PH,3.0,2.0,95.0,88.0,135000.0,PH - Parque Patricios
183,-34.5435711,-58.4656634,Nuñez,Casa,6.0,5.0,339.0,280.0,498000.0,"Venta de Casa 6 AMBIENTES, triplex, ambientes amplios, cómodos y muy luminosos! 2 cocheras"
184,-34.624894,-58.5172331,Floresta,Casa,3.0,2.0,80.0,66.0,115000.0,Casa en 2 Plantas 3 Amb y Terraza Propia / Versalles
185,-34.6166821,-58.3702355,San Telmo,Casa,1.0,1.0,309.0,280.0,420000.0,Casa - San Telmo
186,-34.624894,-58.5172331,Versalles,Casa,3.0,2.0,80.0,66.0,115000.0,Casa en 2 Plantas 3 Amb y Terraza Propia / Versalles
187,-34.63505759653868,-58.43741226413745,Parque Chacabuco,Casa,7.0,6.0,257.0,226.0,150000.0,Casa - Flores Sur
188,-34.626858,-58.401359,Once,Departamento,1.0,1.0,25.0,25.0,40000.0,Departamento - Once
189,-34.6000049,-58.4032886,Once,Departamento,3.0,2.0,118.53008421022736,86.0,179000.0,Departamento - Once
190,-34.6216698,-58.471993,Flores,Departamento,8.0,5.0,250.0,200.0,500000.0,"Paez al 2800 y Nazca 8,66 x 16 250 m2 Construidos"
191,-34.6271197935,-58.4755947239,Flores,Departamento,5.0,4.0,134.0,122.0,248000.0,Departamento  5 AMBIENTES A LA CALLE impecable 140MTS CON COCHERA  apto profecional
192,-34.6274000814,-58.4749240995,Flores,Departamento,2.0,1.0,52.0,48.0,69000.0,Departamento 3 amb APTO PROFECIONAL en Flores
193,-34.6236032,-58.4632652,Flores,Departamento,2.0,1.0,66.0,58.0,126000.0,DTO 2 AMBIENTES 62MTS CON BALCON APTO PROF EDIF CON AMENTIES PARRILLA PILETA  con cochera
194,-34.6196303,-58.4617934,Flores,Departamento,3.0,2.0,95.0,80.0,200000.0,Departamento - Flores
195,-34.6250644313,-58.4714895185,Flores,Departamento,5.0,5.0,131.0,122.0,234000.0,5 ambientes con cochera 128 mts tiene un anexo de 38 mts 2 bauleras  en exelente estado
196,-34.628687031010166,-58.46320111065384,Flores,Departamento,5.0,3.0,138.0,129.0,185000.0,Venta Departamento Super Luminoso de 5 ambientes al frente con baulera- Flores
197,-34.5536423,-58.4608359,Nuñez,Departamento,1.0,1.0,39.0,34.0,88000.0,VENTA MONOAMBIENTE C/BALCON TERRAZA ZONA NUÑEZ
198,-34.554242,-58.4915489,Nuñez,Departamento,3.0,2.0,86.0,69.0,238000.0,VENTA - 3 AMBIENTES CON BAULERA Y AMENITIES - SAAVEDRA-
199,-34.5545158,-58.460431,Nuñez,Departamento,2.0,1.0,28.0,28.0,88500.0,Departamento venta
200,-34.5536423,-58.4608359,Nuñez,Departamento,1.0,1.0,39.0,34.0,88000.0,VENTA DE MONOAMBIENTE C/BALCON EN NUÑEZ
201,-34.5361824,-58.4672968,Nuñez,Departamento,2.0,1.0,48.906436365483295,46.0,132000.0,Departamento - Nuñez
202,-34.5502619,-58.4643807,Nuñez,Departamento,4.0,3.0,85.0,78.0,240000.0,VENTA CON RENTA hasta junio 2020 USD 240.000 3 dormit y dependencia bajas expensas
203,-34.55054,-58.4708588,Nuñez,Departamento,4.0,3.0,99.0,99.0,445500.0,Departamento - Nuñez
204,-34.5919216,-58.3768288,Retiro,Departamento,4.0,2.0,83.0,80.0,232000.0,INCREIBLE DEPARTAMENTO CON COCHERA RECICLADO EN AV. LIBERTADOR. INCREIBLE VISTA.
205,-34.5981787,-58.3863517,Retiro,Departamento,5.0,3.0,120.0,120.0,200000.0,Impecable Departamento - Microcentro
206,-34.6054143,-58.432628,Almagro,Departamento,3.0,2.0,67.0,59.0,99000.0,Departamento - Almagro
207,-34.6025231,-58.4164997,Almagro,Departamento,2.0,1.0,34.0,30.0,88000.0,Departamento - Almagro
208,-34.5674374,-58.4728136,Coghlan,Departamento,2.0,1.0,38.0,38.0,110000.0,Departamento en Venta 2 ambientes . Piso alto. Vista Abierta. Todo Luz. Belgrano R.
209,-34.5601594,-58.4715658,Coghlan,Departamento,1.0,1.0,42.0,36.0,113000.0,Departamento - Coghlan
210,-34.56118229697751,-58.47499707412584,Coghlan,Departamento,3.0,2.0,71.0,67.0,185000.0,VENTA DEPARTAMENTO 3 AMBIENTES COGHLAN BELGRANO
211,-34.5674374,-58.4728136,Coghlan,Departamento,2.0,1.0,43.0,38.0,115000.0,Departamento - Belgrano R
212,-34.5935148,-58.4254215,Palermo Hollywood,Departamento,2.0,1.0,43.0,43.0,187900.0,Departamento - Palermo Hollywood
213,-34.58208018689189,-58.42484427960528,Palermo,Departamento,2.0,1.0,36.0,36.0,89000.0,VENTA DEPARTAMENTO 2 AMBIENTES PALERMO
214,-34.5841621,-58.4384048,Palermo Hollywood,Departamento,1.0,0.0,28.0,28.0,97900.0,Departamento - Palermo Hollywood
215,-34.5967039,-58.4132563,Palermo,Departamento,1.0,1.0,37.0,31.0,109000.0,Studio con Cochera !!! Oportunidad !!!
216,-34.586280980170066,-58.426466995399984,Palermo Soho,Departamento,3.0,2.0,75.0,68.0,250000.0,Departamento - Palermo Soho
217,-34.58208018689189,-58.42484427960528,Palermo,Departamento,6.0,4.0,390.0,390.0,2700000.0,RETASADO VENTA increible RECICLADO piso 390 m2 con 4 suites y 4 coch en Libertador 4444 vista Hipódromo y RÍO
218,-34.5862086,-58.4118297,Palermo,Departamento,4.0,3.0,138.0,138.0,350000.0,SEMIP C/DEP   COCH   BAUL ESPECT LIVING - JERONIMO SALGUERO AL 2100 - Palermo
219,-34.5684196202,-58.435038443,Palermo,Departamento,3.0,1.0,74.0,71.0,168000.0,Dúplex muy luminoso en Cañitas!
220,-34.58208018689189,-58.42484427960528,Palermo,Departamento,5.0,3.0,210.0,210.0,880000.0,VENTA Semipiso ALTO en torre categoria 200 m2 3 suites dependencias 3 coch y amenities
221,-34.5749868,-58.4206108,Palermo,Departamento,2.0,1.0,150.0,70.0,520000.0,VENTA super RECICLADO depto 70 m2 cubiertos y 80 m2 de patio jardín 1 dormitorio 1 cochera
222,-34.5951648,-58.4284275,Palermo Hollywood,Departamento,4.0,3.0,75.0,75.0,190000.0,Departamento - Palermo Hollywood
223,-34.586280980170066,-58.426466995399984,Palermo Soho,Departamento,4.0,2.0,33.0,33.0,145900.0,Departamento - Palermo Soho
224,-34.58208018689189,-58.42484427960528,Palermo,Departamento,6.0,3.0,298.0,298.0,1500000.0,"VENTA semipiso 298 m2 RECICLADO en 3 dormitorios, 2 cocheras USD 1.500.000"
225,-34.5774073,-58.4046695,Palermo,Departamento,4.0,2.0,105.0,95.0,670000.0,Departamento - Palermo
226,-34.5667281,-58.4318946,Palermo,Departamento,4.0,3.0,230.0,200.0,740000.0,Departamento - Las Cañitas
227,-34.5829655,-58.4370639,Palermo Hollywood,Departamento,1.0,1.0,27.0,27.0,59900.0,Monoambiente a reciclar  PALERMO HOLLYWOOD por escalera - Expensas bajas
228,-34.5801079,-58.4133121,Palermo Chico,Departamento,1.0,1.0,14.010414773605413,25.0,69500.0,OPORTUNIDAD ! Mono-ambiente Todo Luz - Piso alto/ APTO PROFESIONAL!!
229,-34.5838365598,-58.4129291661,Palermo,Departamento,3.0,2.0,60.0,60.0,204900.0,Departamento - Recoleta
230,-34.5675982,-58.4361298,Palermo,Departamento,2.0,1.0,45.0,42.0,115000.0,"Venta 2 ambientes en Las Cañitas, edificio con amenities."
231,-34.5671719,-58.4306338,Palermo,Departamento,5.0,4.0,400.0,400.0,4000000.0,VENTA Torre M.R. Alvarez -  LIBERTADOR 4444!!!! - PISO ALTÍSIMO!!!
232,-34.58208018689189,-58.42484427960528,Palermo,Departamento,3.0,2.0,61.0,53.0,195000.0,Departamento - Palermo
233,-34.581199697669696,-58.43542754276926,Palermo Hollywood,Departamento,1.0,0.0,26.0,21.0,64900.0,Monoambiente en Venta en palermo Hollywood. PB con muy lindo patio luminoso
234,-34.5910174,-58.4163398,Palermo,Departamento,2.0,1.0,36.0,36.0,85000.0,Muy lindo departamento de 2 ambientes en venta a 5 cuadras del Alto Palermo
235,-34.5828254,-58.4428257,Palermo Hollywood,Departamento,1.0,1.0,40.0,40.0,600000.0,6 Departamentos monoambientes con Balcon en Venta - Apto Blanqueo - Palermo Hollywood
236,-34.5810302,-58.404719,Palermo Chico,Departamento,6.0,3.0,325.0,325.0,2200000.0,VENTA Triplex sobre Libertador con regia vista reciclado a Full U$2.200.000 
237,-34.5671983,-58.4307061,Palermo,Departamento,5.0,3.0,350.0,350.0,2100000.0,VENTA increible DUPLEX RECICLADO con excelente vista al río 350 m2 3 suites playroom terraza y parrilla
238,-34.595155,-58.4276042,Palermo,Departamento,3.0,2.0,52.0,47.0,138000.0,Departamento 3 ambientes con COCHERA en Venta en Palermo
239,-34.5790940213,-58.4061119357,Palermo Chico,Departamento,5.0,4.0,230.0,212.0,775000.0,Av. del Libertador 2400 - Palermo Chico - Capital Federal
240,-34.5733814,-58.4216911,Palermo,Departamento,3.0,2.0,99.0,99.0,690000.0,VENTA en TORRES DECO PALERMO 99 m2 con cochera y baulera 2 SUITES y dependencias
241,-34.5988192,-58.4161603,Palermo,Departamento,1.0,1.0,24.0,24.0,80809.0,Mario Bravo. Departamento 1 ambiente  en Palermo
242,-34.5776471,-58.4060644,Palermo Chico,Departamento,4.0,3.0,157.0,157.0,815000.0,RETASADO VENTA Excelente piso en TORRE Super luminoso y soleado piso bajo  USD 815000
243,-34.5724108,-58.4205928,Palermo,Departamento,8.0,4.0,450.0,450.0,2600000.0,VENTA TRIPLEX !!!!! Excelente vista en edificio 1era categoría!!
244,-34.575068,-58.421446,Palermo,Departamento,5.0,3.0,400.0,390.0,2500000.0,"Le Parc Demaria, departamento de 5 ambientes - Palermo Nuevo"
245,-34.5732593,-58.4193305,Palermo Chico,Departamento,4.0,3.0,330.0,330.0,1900000.0,Departamento - Palermo Chico
246,-34.5819094,-58.405644,Palermo Chico,Departamento,1.0,1.0,19.15092666895704,34.0,95000.0,VENTA DE DEPTO DE CATEGORIA - AMENITIES - SUM- PILETA- PARRILLA - SOLARIUM - MONOAMBIENTE -PALERMO
247,-34.5853440898,-58.4236375965,Palermo,Departamento,2.0,1.0,41.0,38.0,150000.0,"VENTA DEPARTAMENTO DOS AMBIENTES CON BALCÓN EN PALERMO, EDIFICIO BRUKMAN MANSILLA"
248,-34.5675982,-58.4361298,Palermo,Departamento,1.0,1.0,33.0,30.0,89000.0,"Venta Departamento Monoambiente en Las Cañitas, edificio con Amenities."
249,-34.5828254,-58.4428257,Palermo Hollywood,Departamento,1.0,1.0,40.0,40.0,100000.0,Departamento monoambiente con Balcon en Venta - Apto Blanqueo - Palermo Hollywood
250,-34.5726229,-58.4223155,Palermo,Departamento,5.0,3.0,76.0,74.0,195000.0,Oficina - Palermo Nuevo
251,-34.5841621,-58.4384048,Palermo Hollywood,Departamento,2.0,1.0,51.0,51.0,257500.0,Departamento - Palermo Hollywood
252,-34.5829094,-58.4240148,Palermo,Departamento,2.0,1.0,56.0,50.0,110000.0,"Venta de Departamento 2 AMBIENTES en Palermo Soho, balcón corrido. DIGNO DE VER!"
253,-34.629818,-58.370766,Barracas,Departamento,4.0,3.0,116.0,102.0,235000.0,oportunidad 1ER PISO  PLANTA 116 mts  COCH INCLUIDA APTO O VIVIENDA
254,-34.629818,-58.370766,Barracas,Departamento,4.0,3.0,116.0,102.0,235000.0,oportunidad 1ER PISO  PLANTA 116 mts  COCH INCLUIDA APTO O VIVIENDA
255,-34.5722889,-58.4427017,Belgrano,Departamento,2.0,1.0,45.0,41.0,110000.0,AMPLIO 2 AMBIENTES EN VENTA EXCELENTE UBICACION EN COLEGIALES - BELGRANO
256,-34.5726449,-58.4625939,Belgrano,Departamento,4.0,3.0,240.0,240.0,780000.0,VENTA Departamento Belgrano R Piso alto y acceso a Club Belgrano 4 amb 1 coch
257,-34.5596887,-58.4432602,Belgrano,Departamento,2.0,1.0,55.0,49.0,190000.0,Departamento - Belgrano Chico
258,-34.5525943,-58.4429397,Belgrano,Departamento,3.0,2.0,68.0,65.0,295000.0,Departamento - Belgrano
259,-34.575863,-58.4376567,Belgrano,Departamento,3.0,2.0,61.0,56.0,250000.0,VENTA - 3 ambientes con cochera fija y baulera. Piso alto en Torre premium - Belgrano
260,-34.5678575,-58.446164,Belgrano,Departamento,9.0,3.0,390.0,390.0,1250000.0,RETASADO VENTA importante PISO con excelente vista a plaza RECICLADO  A FULL  Posibilidad de hasta 6 dormitorios 4 suites y 2 en semisuite
261,-34.5629588,-58.4676322,Belgrano,Departamento,3.0,2.0,83.0,63.0,210000.0,Departamento - Belgrano
262,-34.5674374,-58.4728136,Belgrano,Departamento,2.0,1.0,43.0,38.0,115000.0,Departamento - Belgrano R
263,-34.5648909,-58.4702037,Belgrano,Departamento,2.0,1.0,54.0,49.0,139000.0,Amplio Departamento de 2 Ambientes en Venta en Belgrano
264,-34.5631462,-58.4640776,Belgrano,Departamento,2.0,1.0,52.0,50.0,95000.0,Departamento venta 2 amb. - Belgrano
265,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,3.0,2.0,71.0,67.0,185000.0,VENTA DEPARTAMENTO 3 AMBIENTES COGHLAN BELGRANO
266,-34.5675429,-58.4463691,Belgrano,Departamento,5.0,3.0,380.0,380.0,1400000.0,VENTA PISO Torre Aisenson excelente categoría RECICLADO A FULL USD 1.400.000
267,-34.5448545,-58.4715729,Belgrano,Departamento,2.0,1.0,69.0,54.0,155000.0,Departamento en Venta dos ambientes con patio
268,-34.5747475,-58.4405445,Belgrano,Departamento,1.0,1.0,34.0,31.0,115000.0,Quo Ciudad de La Paz- Monoambiente en venta  - Belgrano
269,-34.5589037,-58.4441079,Belgrano,Departamento,3.0,2.0,112.0,112.0,470000.0,VENTA dto RECIEN RECICLADO A FULL 112 m2 con 2 dormit 1 depend 1 cochera SEG 24 hs y amenities
270,-34.5674374,-58.4728136,Belgrano,Departamento,2.0,1.0,38.0,38.0,110000.0,Departamento en Venta 2 ambientes . Piso alto. Vista Abierta. Todo Luz. Belgrano R.
271,-34.567333,-58.4606689,Belgrano,Departamento,3.0,2.0,107.0,107.0,570000.0,"VENTA: Excelente depto en edificio de categoría, 3 años de antigüedad!!!!"
272,-34.5590559,-58.4595176,Belgrano,Departamento,3.0,2.0,56.0,49.0,138000.0,3amb con vista abierta!!!!!
273,-34.6077624,-58.3897168,Congreso,Departamento,1.0,1.0,25.0,25.0,56000.0,Departamento venta
274,-34.6314561,-58.4842885,Floresta,Departamento,2.0,1.0,48.0,42.0,80000.0,Departamento - Floresta
275,-34.6394878493,-58.4770918291,Floresta,Departamento,1.0,1.0,36.0,32.0,80000.0,Venta - Departamento - Floresta - Monoambiente - Balcón
276,-34.5903691,-58.3814997,Recoleta,Departamento,6.0,3.0,287.0,287.0,1300000.0,VENTA regio semip con vista verde excelente 3 o 4 dormit 287 m2 con 2 coch RECICLADO
277,-34.592661,-58.3928413,Recoleta,Departamento,6.0,3.0,257.0,244.0,590000.0,"RETASADO VENTA DUPLEX ALTO sobre Callao   gran calidad, super luminoso y vista abierta USD 590000"
278,-34.5896789,-58.3834672,Recoleta,Departamento,5.0,3.0,160.0,160.0,850000.0,"VENTA TORRE piso muy alto VISTA RÍO en el corazón de Recoleta 3 dormit., dependencia y coch doble USD 850.000 "
279,-34.5909233,-58.384214,Recoleta,Departamento,7.0,3.0,318.0,318.0,1900000.0,VENTA increible DUPLEX en Torre Alvear 318 m2 con 3 suites 4 cocheras
280,-34.5819094,-58.405644,Recoleta,Departamento,1.0,1.0,31.633922687395174,34.0,95000.0,VENTA DE DEPTO DE CATEGORIA - AMENITIES - SUM- PILETA- PARRILLA - SOLARIUM - MONOAMBIENTE -RECOLETA
281,-34.587805,-58.388887,Recoleta,Departamento,5.0,3.0,335.0,335.0,1900000.0,VENTA piso ALTO en torre M.R.Alvarez!!  sobre Av. Alvear USD 1.900.000  335m2 y 3 cocheras
282,-34.5994305,-58.3897373,Recoleta,Departamento,2.0,1.0,26.0,26.0,60000.0,2 AMBIENTES IMPECABLE A PASOS DEL SUBTE
283,-34.5914877,-58.3860169,Recoleta,Departamento,3.0,2.0,130.0,130.0,400000.0,VENTA Parera al 100  en el corazón de Recoleta USD 400.000  
284,-34.5903691,-58.3814997,Recoleta,Departamento,6.0,3.0,287.0,287.0,1200000.0,VENTA regio semipiso ALTO vista al este al río y a los jardines propios y del Museo Fernández Blanco 3 o 4 dormit dep y 2 coch 287 m2
285,-34.5896903,-58.4073991,Recoleta,Departamento,3.0,2.0,60.0,53.0,259000.0,Hermoso 3 amb a estrenar con Cochera Fija en el corazón de Recoleta.-
286,-34.5876457,-58.3891999,Recoleta,Departamento,6.0,5.0,483.0,483.0,2250000.0,DUPLEX en edificio tradicional de gran categoría  PISO con vista a parques
287,-34.592368,-58.3966367,Recoleta,Departamento,3.0,2.0,58.27301547678058,60.0,175000.0,Departamento - Recoleta
288,-34.5904725,-58.3932914,Recoleta,Departamento,5.0,3.0,210.0,210.0,480000.0,Departamento - Recoleta
289,-34.59204177591038,-58.396513804961685,Recoleta,Departamento,5.0,4.0,289.70013408456634,340.0,870000.0,Departamento - Recoleta
290,-34.554242,-58.4915489,Saavedra,Departamento,3.0,2.0,86.0,69.0,238000.0,VENTA - 3 AMBIENTES CON BAULERA Y AMENITIES - SAAVEDRA-
291,-34.6011117,-58.3998172,Balvanera,Departamento,1.0,1.0,33.0,29.0,85000.0,Alucinante Departamento Mono Ambiente Amoblado a Estrenar sobre la Calle Viamonte
292,-34.6120151,-58.3982749,Balvanera,Departamento,3.0,2.0,55.0,55.0,110000.0,Departamento - Balvanera
293,-34.62046,-58.4414,Caballito,Departamento,2.0,1.0,51.83279107780359,39.0,75000.0,Departamento - Caballito
294,-34.618690731526065,-58.441599227152196,Caballito,Departamento,4.0,3.0,117.0,87.0,289000.0,A ESTRENAR - Hermoso 4 Ambientes Con Terraza Propia y Espacio Guardacoches - Caballito
295,-34.6262074,-58.4360105,Caballito,Departamento,3.0,2.0,63.0,63.0,160000.0,Departamento - Caballito
296,-34.6171544,-58.4401114,Caballito,Departamento,3.0,2.0,70.0,66.0,175000.0,Venta 3 ambientes Caballito
297,-34.6178651,-58.4332011,Caballito,Departamento,3.0,2.0,55.0,55.0,157000.0,Departamento - P.Rivadavia
298,-34.616343,-58.4317189,Caballito,Departamento,3.0,2.0,83.0,83.0,227000.0,Hermoso Dpto. 3 amb. con Dependencia - Cochera Cubierta y Baulera. Piso 14º. Torre con Amenities!!
299,-34.6166887,-58.4458894,Caballito,Departamento,2.0,1.0,43.0,43.0,79000.0,Garcia Lorca 400 - 2 Ambientes - Caballito
300,-34.6075323,-58.4457706,Caballito,Departamento,3.0,2.0,72.0,61.0,152000.0,Departamento - Cid Campeador
301,-34.6251447,-58.4287061,Caballito,Departamento,2.0,1.0,124.39869858672861,40.0,180000.0,Departamento - Caballito Sur
302,-34.6230533,-58.4470061,Caballito,Departamento,4.0,3.0,107.0,107.0,269990.0,Departamento - Caballito
303,-34.6151528,-58.4603044,Caballito,Departamento,1.0,1.0,36.0,33.0,82000.0,EN VENTA CABALLITO. A ESTRENAR 2 AMBIENTES CON TERRAZA . SE VENDE CON RENTA
304,-34.631762,-58.4451028,Caballito,Departamento,2.0,1.0,38.0,38.0,85000.0,Departamento 2 ambientes en Muy Buen Estado- Caballito
305,-34.6262074,-58.4360105,Caballito,Departamento,2.0,1.0,49.0,49.0,145000.0,Departamento - Caballito
306,-34.582038,-58.4514259,Chacarita,Departamento,2.0,1.0,70.0,45.0,160000.0,Córdoba 6500 * 1er. P. c/f. con patio.  Sup. total : 70m2. Por m2. usd 2.286.
307,-34.5893252,-58.4473975,Chacarita,Departamento,2.0,1.0,38.0,38.0,92000.0,"EN VENTA CHACARITA DEPARTAMENTO DE 2 AMB RECICLADO , ALTO , LUMINOSO"
308,-34.6122123,-58.3698148,Monserrat,Departamento,2.0,1.0,53.0,47.0,115000.0,Departamento - Monserrat
309,-34.6087030711,-58.3860180476,Monserrat,Departamento,1.0,1.0,26.37936098320224,26.0,41000.0,Departamento - Microcentro
310,-34.6269046,-58.37462,San Telmo,Departamento,3.0,2.0,62.0,62.0,109000.0,Departamento - San Telmo
311,-34.6209945,-58.3778162,San Telmo,Departamento,2.0,1.0,78.0,78.0,165000.0,Departamento - San Telmo
312,-34.6209901,-58.3778398,San Telmo,Departamento,2.0,1.0,78.0,78.0,164900.0,Departamento - San Telmo
313,-34.5698033,-58.4516873,Colegiales,Departamento,2.0,1.0,60.0,57.0,129000.0,Venta Departamento Amplio Refaccionado 2 Ambientes Balcón y Escritorio Belgrano
314,-34.572584,-58.4590375,Colegiales,Departamento,3.0,2.0,60.0,60.0,95000.0,Departamento - Colegiales
315,-34.5698033,-58.4516873,Colegiales,Departamento,2.0,1.0,60.0,57.0,129000.0,Venta Departamento Amplio Refaccionado 2 Ambientes Balcón y Escritorio Colegiales
316,-34.5722889,-58.4427017,Colegiales,Departamento,2.0,1.0,45.0,41.0,110000.0,AMPLIO 2 AMBIENTES EN VENTA EXCELENTE UBICACION EN COLEGIALES - BELGRANO
317,-34.5828206,-58.4744631,Parque Chas,Departamento,1.0,1.0,35.0,32.0,75000.0,Departamento Monoambiente · Arismendi 2400 · Parque Chas
318,-34.5973837,-58.4051391,Barrio Norte,Departamento,4.0,3.0,91.0,85.0,179000.0,SUPER OPORTUNIDAD DEPARTAMENTO 3 DORMITORIOS EN VENTA BARRIO NORTE PISO ALTO LUMINOSO
319,-34.600239,-58.404121,Barrio Norte,Departamento,1.0,1.0,31.0,31.0,65000.0,Departamento contrafrente pueyrredon 800 1 ambiente luminoso
320,-34.5950282,-58.3973789,Barrio Norte,Departamento,1.0,1.0,48.0,45.0,153600.0,Monoambiente en venta con renta en Recoleta barrio norte al frente luminoso
321,-34.5950282,-58.3973789,Barrio Norte,Departamento,1.0,1.0,48.0,45.0,156000.0,Monoambiente en venta con renta en Recoleta barrio norte al frente luminoso
322,-34.5950542,-58.4079971,Barrio Norte,Departamento,3.0,2.0,49.471561613748456,67.0,125000.0,Departamento Tres Ambientes Luminoso 67m2  p/Reciclar - Barrio Norte
323,-34.5938206,-58.4001607,Barrio Norte,Departamento,2.0,1.0,46.0,33.0,87000.0,2 AMBIENTES EN PLANTA BAJA - APTO PROFESIONAL - EXCELENTE UBICACION
324,-34.5987971,-58.3791302,San Nicolás,Departamento,2.0,1.0,38.0,38.0,79000.0,Departamento - San Nicolas
325,-34.5994633,-58.3798593,San Nicolás,Departamento,3.0,2.0,77.0,69.0,88000.0,DEPARTAMENTO EN VENTA 3 AMBIENTES CON ESCRITORIO. CENTRO. OPORTUNIDAD
326,-34.5962143,-58.4445793,Villa Crespo,Departamento,1.0,1.0,40.0,38.0,79900.0,EXCELENTE MONOAMBIENTE Y MEDIO AL FRENTE CON BALCON DE 40M2!PALERMO
327,-34.5964162,-58.4335961,Villa Crespo,Departamento,2.0,1.0,48.0,43.0,125000.0,Venta de Departamento tipo loft con doble altura de 2 AMBIENTES en Villa Crespo. DIGNO DE VER!
328,-34.6078646,-58.5093962,Villa Devoto,Departamento,1.0,1.0,45.0,42.0,109000.0,"Venta departamento monoambiente divisible c/ balcón, luz, excelente estado."
329,-34.6095506,-58.3634971,Puerto Madero,Departamento,2.0,1.0,69.0,59.0,325000.0,Amplio 2 ambientes en venta puerto madero con Balcón Toilette y cochera
330,-34.610994,-58.3633665,Puerto Madero,Departamento,4.0,3.0,149.0,124.0,900000.0,"Impresionante duplex de 4 ambientes  en venta en Puerto Madero, Olga Cossettini 1100"
331,-34.6233911,-58.4060187,San Cristobal,Departamento,3.0,2.0,53.0,53.0,110000.0,Departamento - San Cristobal
332,-34.5787797,-58.4916516,Villa Urquiza,Departamento,1.0,1.0,34.0,30.0,98644.0,Espai Encalada. Venta. Departamento. 1 ambiente. Villa Urquiza
333,-34.5795746,-58.4846682,Villa Urquiza,Departamento,2.0,1.0,39.0,34.0,129500.0,Departamento - Urquiza R
334,-34.572738842,-58.486424381,Villa Urquiza,Departamento,2.0,1.0,158.56669924204763,44.0,123000.0,VENTA 2 AMBIENTES CON BALCÓN PISO ALTO - VILLA URQUIZA
335,-34.5710484,-58.4868869,Villa Urquiza,Departamento,2.0,1.0,42.0,39.0,124000.0,Departamento - Villa Urquiza
336,-34.5787797,-58.4916516,Villa Urquiza,Departamento,2.0,1.0,49.0,46.0,142957.0,Espai Encalada. Venta. Departamento. 2 ambientes. Villa Urquiza
337,-34.638303,-58.4888274,Velez Sarsfield,Departamento,3.0,2.0,61.0,56.0,150000.0,Departamento 3 Ambientes en Velez Sarsfield
338,-34.6393667,-58.4866807,Velez Sarsfield,Departamento,2.0,1.0,50.0,39.0,65000.0,Departamento - Velez Sarsfield
339,-34.6365441,-58.4446726,Parque Chacabuco,Departamento,4.0,3.0,114.0,107.0,279000.0,Departamento - Parque Chacabuco
